,(0:0),(1:0),(2:0),(3:0),(4:0),(5:0),(0:1),(1:1),(2:1),(3:1),(4:1),(5:1),(0:2),(1:2),(2:2),(3:2),(4:2),(5:2),(0:3),(1:3),(2:3),(3:3),(4:3),(5:3),(0:4),(1:4),(2:4),(3:4),(4:4),(5:4),(0:5),(1:5),(2:5),(3:5),(4:5),(5:5)
 iteration 231,90.28673703,0,85.00538189,84.00520968,78.16116401,81.44027455,88.78995637,86.38131609,85.05942204,85.08068898,0,80.4713319,87.44679888,86.12927298,83.66868134,83.93019847,83.96123655,82.86323248,86.12927298,84.88155782,82.72272104,81.84769259,82.77166123,83.0335149,84.98229719,0,0,0,80.61589596,81.79215273,83.71219414,82.59584591,81.49364404,80.40540986,79.73909413,80.60472424
 iteration 232,90.38386966,0,85.09911082,84.09799973,78.25193105,81.52994648,88.88598074,86.47624507,85.15326833,85.17346637,0,80.56100384,87.54172786,86.22312072,83.76146044,84.02193237,84.05192732,82.95290443,86.22312072,84.97434994,82.81445888,81.93839633,82.86134565,83.1222915,85.07520645,0,0,0,80.70458257,81.88003166,83.80405948,82.6867926,81.58368126,80.49454671,79.82685722,80.69171164
 iteration 233,90.48003096,0,85.19190246,84.18986189,78.34179042,81.6187217,88.98104488,86.57022476,85.24617616,85.26531599,0,80.64977907,87.63570755,86.31602998,83.85331176,84.11274893,84.14171118,83.04167965,86.31602998,85.06621414,82.90527935,82.02819303,82.95013322,83.21018033,85.16718662,0,0,0,80.79238232,81.96703181,83.89500616,82.77682981,81.6728181,80.58279218,79.91374268,80.77782917
 iteration 234,90.57523065,0,85.28376619,84.28080543,78.4307512,81.70660916,89.07515837,86.66326465,85.33815491,85.35624711,0,80.73766654,87.72874745,86.40801015,83.94424455,84.20265733,84.2305972,83.12956712,86.40801015,85.15715969,82.99519161,82.11709176,83.03803292,83.29719027,85.25824699,0,0,0,80.87930407,82.05316195,83.98504337,82.86596665,81.76106357,80.6701552,79.99975928,80.86308552
 iteration 235,90.66947835,0,85.37471128,84.37083953,78.51882237,81.79361775,89.16833073,86.75537414,85.42921387,85.44626892,0,80.82467513,87.82085694,86.49907051,84.03426802,84.29166664,84.31859436,83.21657572,86.49907051,85.24719579,83.08420474,82.20510151,83.12505362,83.38333012,85.34839675,0,0,0,80.96535661,82.13843079,84.07418022,82.95421213,81.84842659,80.75664459,80.08491571,80.94748931
 iteration 236,90.76278356,0,85.46474691,84.45997329,78.60601283,81.87975625,89.26057137,86.84656254,85.51936224,85.53539052,0,80.91081365,87.91204534,86.58922027,84.12339126,84.37978587,84.40571156,83.30271423,86.58922027,85.33633153,83.17232775,82.29223116,83.21120412,83.46860856,85.43764501,0,0,0,81.05054861,82.22284694,84.16242569,83.04157515,81.93491598,80.84226909,80.16922058,81.03104906
 iteration 237,90.85515573,0,85.5538822,84.54821572,78.69233139,81.96503337,89.35188959,86.93683906,85.60860913,85.62362089,0,80.99609077,88.00232185,86.67846854,84.21162326,84.46702389,84.49195758,83.38799136,86.67846854,85.42457591,83.25956953,82.37848951,83.29649311,83.55303422,85.52600079,0,0,0,81.1348887,82.30641893,84.24978871,83.12806454,82.02054048,80.92703734,80.25268241,81.11377321
 iteration 238,90.94660417,0,85.64212612,84.63557571,78.77778676,82.04945772,89.44229464,87.02621281,85.69696355,85.71096897,0,81.08051513,88.0916956,86.76682432,84.29897295,84.55338954,84.57734114,83.47241571,86.76682432,85.51193785,83.34593888,82.46388528,83.38092921,83.63661562,85.61347302,0,0,0,81.21838539,82.3891552,84.3362781,83.21368904,82.10530873,81.01095791,80.33530961,81.19567012
 iteration 239,91.03713813,0,85.72948761,84.72206211,78.86238758,82.13303783,89.53179564,87.11469282,85.78443443,85.79744356,0,81.16409524,88.18017562,86.85429654,84.38544913,84.63889153,84.66187086,83.55599582,86.85429654,85.59842617,83.43144455,82.5484271,83.46452095,83.71936121,85.70007052,0,0,0,81.30104711,82.47106411,84.4219026,83.29845729,82.1892293,81.09403927,80.41711054,81.27674806
 iteration 240,91.12676675,0,85.81597549,84.80768365,78.94614239,82.21578213,89.62040162,87.20228803,85.87103059,85.8830534,0,81.24683955,88.26777083,86.94089404,84.47106056,84.72353851,84.74555529,83.63874013,86.94089404,85.6840496,83.51609515,82.63212349,83.54727677,83.80127935,85.78580205,0,0,0,81.38288221,82.55215393,84.50667085,83.38237786,82.27231066,81.17628982,80.49809346,81.35701522
 iteration 241,91.21549908,0,85.90159848,84.89244897,79.02905965,82.29769899,89.70812155,87.28900729,85.9567608,85.96780715,0,81.32875642,88.35449009,87.02662557,84.55581587,84.80733901,84.82840287,83.720657,87.02662557,85.7688168,83.59989926,82.71498292,83.62920504,83.8823783,85.87067626,0,0,0,81.46389897,82.63243285,84.59059142,83.46545922,82.35456121,81.25771786,80.57826656,81.43647971
 iteration 242,91.30334409,0,85.98636525,84.97636663,79.11114774,82.37879669,89.79496427,87.37485936,86.0416337,86.05171336,0,81.40985411,88.44034216,87.11149978,84.63972363,84.89030151,84.91042197,83.8017547,87.11149978,85.85273633,83.68286532,82.79701376,83.71031402,83.96266626,85.95470173,0,0,0,81.54410555,82.71190898,84.67367278,83.54770977,82.43598926,81.33833163,80.65763792,81.51514956
 iteration 243,91.39031065,0,86.07028435,85.05944512,79.19241495,82.45908341,89.88093857,87.45985291,86.12565788,86.13478051,0,81.49014084,88.5253357,87.19552525,84.7227923,84.97243438,84.99162089,83.88204142,87.19552525,85.93581667,83.76500172,82.87822428,83.79061191,84.04215134,86.03788694,0,0,0,81.62351007,82.79059035,84.75592333,83.62913781,82.51660302,81.41813925,80.73621557,81.5930327
 iteration 244,91.47640754,0,86.15336426,85.14169283,79.27286949,82.53856726,89.96605313,87.54399652,86.20884181,86.21701699,0,81.56962469,88.60947931,87.27871047,84.8050303,85.05374592,85.07200782,83.96152527,87.27871047,86.0180662,83.84631675,82.95862271,83.87010682,84.12084158,86.1202403,0,0,0,81.70212054,82.86848491,84.83735137,83.70975157,82.59641064,81.4971488,80.81400744,81.67013702
 iteration 245,91.56164347,0,86.23561336,85.22311806,79.35251948,82.61725627,90.05031654,87.62729869,86.2911939,86.2984311,0,81.64831371,88.69278149,87.36106383,84.88644591,85.13424435,85.15159087,84.04021429,87.36106383,86.09949323,83.92681864,83.03821715,83.94880679,84.19874491,86.20177013,0,0,0,81.77994491,82.94560052,84.91796514,83.7895592,82.67542019,81.57536826,80.89102139,81.74647029
 iteration 246,91.64602703,0,86.31703998,85.30372903,79.43137297,82.6951584,90.13373732,87.70976785,86.37272248,86.37903107,0,81.72621583,88.77525064,87.44259366,84.96704737,85.21393779,85.2303781,84.11811642,87.44259366,86.18010599,84.00651551,83.11701564,84.02671975,84.2758692,86.28248466,0,0,0,81.85699104,83.02194497,84.99777276,83.86856875,82.75363965,81.65280552,80.96726521,81.82204023
 iteration 247,91.72956676,0,86.39765233,85.3835339,79.50943793,82.7722815,90.21632389,87.79141231,86.45343576,86.45882504,0,81.80333894,88.8568951,87.52330819,85.04684281,85.2928343,85.30837745,84.19523952,87.52330819,86.25991263,84.0854154,83.19502615,84.10385358,84.35222226,86.36239205,0,0,0,81.9332667,83.09752598,85.07678231,83.9467882,82.83107691,81.7294684,81.04274658,81.89685447
 iteration 248,91.81227109,0,86.47745856,85.46254071,79.58672224,82.84863337,90.29808459,87.87224032,86.53334192,86.53782107,0,81.87969081,88.93772312,87.60321557,85.1258403,85.37094185,85.38559682,84.27159139,87.60321557,86.3389212,84.1635263,83.27225655,84.18021608,84.42781178,86.44150036,0,0,0,82.00877961,83.17235118,85.15500177,84.02422546,82.90773979,81.80536466,81.11747315,81.97092057
 iteration 249,91.89414838,0,86.55646673,85.54075746,79.66323371,82.92422172,90.37902769,87.95226006,86.61244901,86.61602714,0,81.95527916,89.01774286,87.68232388,85.20404781,85.44826832,85.46204398,84.34717975,87.68232388,86.41713969,84.24085609,83.34871465,84.25581495,84.50264541,86.51981759,0,0,0,82.08353739,83.24642813,85.23243903,84.10088835,82.98363605,81.88050196,81.19145244,82.04424601
 iteration 250,91.9752069,0,86.63468481,85.61819204,79.73898006,82.99905419,90.45916135,88.0314796,86.69076503,86.69345115,0,82.03011163,89.0969624,87.76064111,85.28147325,85.52482152,85.53772668,84.42201222,87.76064111,86.49457598,84.31741259,83.42440817,84.33065783,84.5767307,86.59735164,0,0,0,82.15754759,83.31976431,85.30910191,84.17678461,83.05877335,81.95488788,81.26469195,82.11683819
 iteration 251,92.05545483,0,86.71212071,85.69485228,79.81396895,83.07313834,90.53849368,88.10990695,86.76829789,86.77010092,0,82.10419578,89.17538974,87.83817517,85.35812443,85.60060919,85.61265255,84.49609637,87.83817517,86.57123792,84.39320351,83.49934475,84.40475229,84.65007514,86.67411036,0,0,0,82.23081769,83.39236713,85.38499817,84.2519219,83.13315927,82.02852994,81.33719905,82.18870445
 iteration 252,92.13490028,0,86.78878226,85.77074591,79.88820795,83.14648164,90.61703269,88.18755002,86.84505542,86.8459842,0,82.17753909,89.25303281,87.91493388,85.4340091,85.67563899,85.68682916,84.56943967,87.91493388,86.64713324,84.46823653,83.57353197,84.4781058,84.72268613,86.75010149,0,0,0,82.30335509,83.46424391,85.46013547,84.32630783,83.20680133,82.10143558,81.40898109,82.25985205
 iteration 253,92.21355128,0,86.86467718,85.84588061,79.96170456,83.21909151,90.6947863,88.26441666,86.92104538,86.92110864,0,82.25014896,89.32989945,87.99092501,85.50913493,85.74991848,85.760264,84.64204954,87.99092501,86.7222696,84.54251922,83.64697732,84.55072577,84.79457102,86.8253327,0,0,0,82.37516711,83.53540194,85.53452139,84.39994989,83.27970698,82.17361217,81.48004531,82.33028817
 iteration 254,92.29141577,0,86.93981316,85.92026396,80.0344662,83.29097528,90.77176238,88.34051463,86.99627544,86.99548183,0,82.32203273,89.40599743,88.06615623,85.58350949,85.82345519,85.83296449,84.71393332,88.06615623,86.7966546,84.61605908,83.71968821,84.62261954,84.86573705,86.89981161,0,0,0,82.44626101,83.60584838,85.60816345,84.47285553,83.35188356,82.24506699,81.55039888,82.40001993
 iteration 255,92.36850161,0,87.01419778,85.99390348,80.10650023,83.36214022,90.8479687,88.41585162,87.07075319,87.0691113,0,82.39319767,89.48133442,88.14063513,85.65714031,85.89625652,85.90493799,84.78509825,88.14063513,86.87029575,84.68886354,83.79167199,84.69379438,84.93619143,86.97354572,0,0,0,82.51664398,83.67559035,85.68106909,84.54503212,83.42333838,82.31580726,81.62004892,82.46905438
 iteration 256,92.44481659,0,87.08783855,86.0668066,80.17781392,83.4325935,90.92341295,88.49043525,87.14448617,87.14200446,0,82.46365095,89.55591805,88.21436925,85.73003483,85.96832984,85.97619174,84.85555154,88.21436925,86.94320049,84.76093996,83.86293594,84.76425747,85.00594126,87.0465425,0,0,0,82.58632311,83.74463491,85.75324568,84.61648694,83.49407865,82.38584013,81.68900246,82.53739847
 iteration 257,92.52036843,0,87.16074292,86.13898069,80.24841447,83.50234226,90.99810277,88.56427304,87.21748182,87.2141687,0,82.53339971,89.62975583,88.28736602,85.8022004,86.03968243,86.04673296,84.92530029,88.28736602,87.01537618,84.83229561,83.93348724,84.83401592,85.07499359,87.11880931,0,0,0,82.65530546,83.81298902,85.8247005,84.68722721,83.56411152,82.45517267,81.75726646,82.60505913
 iteration 258,92.59516474,0,87.23291824,86.21043304,80.31830901,83.57139352,91.07204568,88.63737245,87.28974752,87.2856113,0,82.60245097,89.70285524,88.35963283,85.87364431,86.1103215,86.11656876,84.99435156,88.35963283,87.08683012,84.90293771,84.00333303,84.9030768,85.1433554,87.19035344,0,0,0,82.72359798,83.88065959,85.89544077,84.75726008,83.63344406,82.52381189,81.82484783,82.67204318
 iteration 259,92.6692131,0,87.30437181,86.28117086,80.38750461,83.63975427,91.14524917,88.70974086,87.36129055,87.35633946,0,82.67081172,89.77522366,88.43117697,85.94437378,86.18025417,86.18570621,85.06271231,88.43117697,87.15756951,84.97287339,84.07248037,84.97144706,85.21103359,87.26118214,0,0,0,82.79120757,83.94765345,85.96547364,84.82659262,83.70208328,82.59176471,81.89175338,82.73835739
 iteration 260,92.74252096,0,87.37511084,86.35120131,80.45600825,83.70743142,91.21772062,88.78138559,87.43211816,87.42636035,0,82.73848887,89.84686839,88.50200567,86.01439596,86.24948751,86.25415228,85.13038945,88.50200567,87.22760151,85.04210971,84.14093623,85.03913362,85.278035,87.33130255,0,0,0,82.85814107,84.01397738,86.03480618,84.89523183,83.7700361,82.65903801,81.95798987,82.80400846
 iteration 261,92.81509576,0,87.44514249,86.42053145,80.52382686,83.77443179,91.28946735,88.85231388,87.50223749,87.49568103,0,82.80548924,89.91779668,88.57212608,86.08371791,86.31802853,86.3219139,85.19738983,88.57212608,87.2969332,85.11065366,84.20870753,85.10614332,85.3443664,87.40072176,0,0,0,82.92440523,84.07963806,86.1034454,84.96318466,83.8373094,82.72563857,82.023564,82.86900302
 iteration 262,92.8869448,0,87.51447381,86.48916829,80.59096728,83.84076216,91.36049662,88.92253288,87.57165563,87.5643085,0,82.87181961,89.98801568,88.64154528,86.15234665,86.38588413,86.38899789,85.2637202,88.64154528,87.36557156,85.17851218,84.27580112,85.17248292,85.41003448,87.46944677,0,0,0,82.99000676,84.14464214,86.17139822,85.03045795,83.90390996,82.79157312,82.08848239,82.93334763
 iteration 263,92.95807535,0,87.58311182,86.55711877,80.6574363,83.90642923,91.4308156,88.99204969,87.64037958,87.6322497,0,82.93748668,90.05753249,88.7102703,86.2202891,86.45306117,86.45541105,85.32938726,88.7102703,87.43352354,85.24569211,84.34222378,85.23815912,85.47504588,87.53748454,0,0,0,83.05495226,84.20899618,86.23867151,85.09705851,83.96984452,82.85684833,82.15275159,82.9970488
 iteration 264,93.0284946,0,87.65106346,86.62438974,80.72324063,83.97143962,91.50043138,89.06087133,87.7084163,87.69951148,0,83.00249708,90.12635413,88.77830806,86.28755213,86.51956645,86.52116007,85.39439766,88.77830806,87.500796,85.31220024,84.4079822,85.30317856,85.53940717,87.60484192,0,0,0,83.11924831,84.27270668,86.30527208,85.16299307,84.03511973,82.92147079,82.21637811,83.06011295
 iteration 265,93.09820965,0,87.71833557,86.69098799,80.78838691,84.03579991,91.56935101,89.12900476,87.77577265,87.76610065,0,83.06685737,90.19448756,88.84566545,86.35414252,86.58540667,86.58625161,85.45875795,88.84566545,87.56739574,85.37804329,84.47308305,85.36754781,85.60312484,87.67152574,0,0,0,83.18290141,84.33578007,86.37120663,85.22826828,84.09974218,82.98544703,82.27936835,83.12254647
 iteration 266,93.16722755,0,87.78493497,86.75692027,80.85288173,84.0995166,91.63758144,89.19645685,87.84245543,87.83202393,0,83.13057406,90.26193965,88.91234926,86.42006701,86.65058849,86.65069223,85.52247464,88.91234926,87.63332948,85.44322791,84.53753288,85.43127336,85.66620534,87.73754271,0,0,0,83.24591797,84.39822273,86.43648184,85.29289074,84.16371842,83.0487835,82.3417287,83.18435565
 iteration 267,93.23555528,0,87.85086837,86.82219322,80.9167316,84.16259612,91.70512957,89.26323443,87.90847139,87.89728797,0,83.19365358,90.32871722,88.97836624,86.48533226,86.71511849,86.71448844,85.58555416,88.97836624,87.69860388,85.50776069,84.60133822,85.49436166,85.72865503,87.80289952,0,0,0,83.30830436,84.46004097,86.5011043,85.35686697,84.22705489,83.11148661,82.40346544,83.24554673
